Date,Max,Min,Average,Precipitation
7/20/1960,85,77,81,0.05
7/21/1960,85,76,80.5,0.95
7/22/1960,86,76,81,0.26
7/23/1960,86,76,81,0
7/24/1960,87,77,82,0.02
7/25/1960,84,76,80,0.29
7/26/1960,83,76,79.5,0.15
7/27/1960,84,76,80,0.19
7/28/1960,86,77,81.5,0.3
7/29/1960,87,79,83,0.01
7/30/1960,88,77,82.5,0.42
7/31/1960,86,77,81.5,0.09
8/1/1960,86,77,81.5,0.27
8/2/1960,85,74,79.5,0.8
8/3/1960,87,76,81.5,0.28
8/4/1960,86,75,80.5,0.29
8/5/1960,83,75,79,0.69
8/6/1960,85,77,81,0.03
8/7/1960,86,77,81.5,0
8/8/1960,83,74,78.5,0.39
8/9/1960,86,78,82,0.04
8/10/1960,84,76,80,0.45
8/11/1960,84,75,79.5,0.43
8/12/1960,83,75,79,0.28
8/13/1960,81,73,77,0.96
8/14/1960,86,76,81,0
8/15/1960,83,75,79,0.55
8/16/1960,85,75,80,0.54
8/17/1960,84,75,79.5,0.05
8/18/1960,85,74,79.5,0.94
8/19/1960,81,73,77,1.48
8/20/1960,80,71,75.5,0.91
8/21/1960,85,71,78,0.68
8/22/1960,87,76,81.5,T
8/23/1960,86,77,81.5,0.09
8/24/1960,86,76,81,0
8/25/1960,86,76,81,0.44
8/26/1960,87,78,82.5,0.03
8/27/1960,87,78,82.5,0
8/28/1960,86,78,82,0.05
8/29/1960,85,76,80.5,0.02
8/30/1960,85,76,80.5,0.31
8/31/1960,87,77,82,0.02
9/1/1960,86,77,81.5,0.15
9/2/1960,82,75,78.5,0.8
9/3/1960,87,75,81,0.1
9/4/1960,87,76,81.5,0.01
9/5/1960,84,76,80,1.04
9/6/1960,87,76,81.5,0.08
9/7/1960,87,78,82.5,0
9/8/1960,87,78,82.5,T
9/9/1960,82,76,79,0.51
9/10/1960,87,77,82,0.06
9/11/1960,86,76,81,0.71
9/12/1960,83,73,78,0.69
9/13/1960,84,75,79.5,0.81
9/14/1960,87,78,82.5,0.08
9/15/1960,83,78,80.5,0.14
9/16/1960,86,77,81.5,0.15
9/17/1960,86,77,81.5,0.31
9/18/1960,83,73,78,0.86
9/19/1960,85,77,81,0.05
9/20/1960,86,76,81,0.56
9/21/1960,86,77,81.5,0.88
9/22/1960,86,77,81.5,0
9/23/1960,87,76,81.5,0
9/24/1960,86,77,81.5,0
9/25/1960,88,77,82.5,0.9
9/26/1960,87,76,81.5,0.1
9/27/1960,85,77,81,0.21
9/28/1960,87,77,82,0
9/29/1960,85,78,81.5,0.08
9/30/1960,86,77,81.5,0.6
10/1/1960,84,75,79.5,1
10/2/1960,84,76,80,0.2
10/3/1960,84,76,80,0.05
10/4/1960,86,76,81,0.68
10/5/1960,85,75,80,0.1
10/6/1960,87,77,82,0
10/7/1960,84,76,80,1
10/8/1960,86,75,80.5,0.12
10/9/1960,81,75,78,0.44
10/10/1960,81,75,78,0.27
10/11/1960,84,76,80,0.07
10/12/1960,86,74,80,1.01
10/13/1960,87,76,81.5,0.03
10/14/1960,86,80,83,0.02
10/15/1960,82,76,79,0.54
10/16/1960,83,76,79.5,0.36
10/17/1960,83,72,77.5,0.77
10/18/1960,83,75,79,1.02
10/19/1960,84,74,79,0.18
10/20/1960,84,74,79,T
10/21/1960,83,73,78,1.1
10/22/1960,86,76,81,T
10/23/1960,86,78,82,T
10/24/1960,86,77,81.5,0.03
10/25/1960,87,75,81,0
10/26/1960,88,77,82.5,0.02
10/27/1960,87,78,82.5,T
10/28/1960,87,78,82.5,0.09
10/29/1960,87,76,81.5,0.22
10/30/1960,87,78,82.5,0.31
10/31/1960,85,76,80.5,0.69
11/1/1960,82,75,78.5,1.32
11/2/1960,82,76,79,0.27
11/3/1960,85,73,79,0.61
11/4/1960,86,73,79.5,0
11/5/1960,84,75,79.5,0.23
11/6/1960,88,79,83.5,T
11/7/1960,86,77,81.5,0.87
11/8/1960,86,77,81.5,0.13
11/9/1960,85,78,81.5,M
11/10/1960,86,77,81.5,0.25
11/11/1960,87,78,82.5,0.05
11/12/1960,86,77,81.5,0.35
11/13/1960,80,73,76.5,0.31
11/14/1960,87,79,83,0.06
11/15/1960,86,78,82,0.02
11/16/1960,86,79,82.5,0
11/17/1960,86,79,82.5,0.01
11/18/1960,86,79,82.5,0.09
11/19/1960,85,78,81.5,0.32
11/20/1960,86,78,82,0.55
11/21/1960,86,78,82,0.06
11/22/1960,87,78,82.5,0
11/23/1960,85,77,81,0.43
11/24/1960,84,78,81,0.15
11/25/1960,85,77,81,0.06
11/26/1960,83,77,80,0.09
11/27/1960,84,77,80.5,0.69
11/28/1960,83,78,80.5,0.4
11/29/1960,84,76,80,0.97
11/30/1960,85,75,80,0.38
12/1/1960,83,81,82,0
12/2/1960,86,78,82,0
12/3/1960,86,78,82,0
12/4/1960,84,78,81,0.03
12/5/1960,84,76,80,0.6
12/6/1960,84,79,81.5,0.06
12/7/1960,85,78,81.5,0
12/8/1960,85,79,82,0.01
12/9/1960,83,74,78.5,1.17
12/10/1960,86,77,81.5,0.2
12/11/1960,81,75,78,0.71
12/12/1960,83,77,80,1.51
12/13/1960,80,75,77.5,1.8
12/14/1960,84,80,82,0
12/15/1960,83,78,80.5,0.05
12/16/1960,85,76,80.5,0.05
12/17/1960,85,75,80,0.66
12/18/1960,84,76,80,0.23
12/19/1960,85,77,81,0.05
12/20/1960,85,78,81.5,0.07
12/21/1960,86,77,81.5,0.04
12/22/1960,85,77,81,0.09
12/23/1960,84,78,81,0.15
12/24/1960,84,77,80.5,0.1
12/25/1960,84,75,79.5,T
12/26/1960,84,77,80.5,0
12/27/1960,85,77,81,0.04
12/28/1960,84,75,79.5,0.05
12/29/1960,84,75,79.5,0
12/30/1960,85,77,81,0.11
12/31/1960,85,77,81,0.15
1/1/1961,84,78,81,0.2
1/2/1961,84,76,80,0.11
1/3/1961,84,76,80,0.09
1/4/1961,85,75,80,0.04
1/5/1961,84,75,79.5,0.05
1/6/1961,84,76,80,0.06
1/7/1961,84,76,80,0.04
1/8/1961,84,75,79.5,0.27
1/9/1961,84,79,81.5,0.08
1/10/1961,84,78,81,0
1/11/1961,85,77,81,T
1/12/1961,83,77,80,0.01
1/13/1961,80,73,76.5,0.38
1/14/1961,79,75,77,1.4
1/15/1961,82,78,80,T
1/16/1961,83,78,80.5,0
1/17/1961,83,75,79,0.48
1/18/1961,84,76,80,0.38
1/19/1961,84,77,80.5,0.04
1/20/1961,84,77,80.5,0.03
1/21/1961,85,76,80.5,0.02
1/22/1961,85,76,80.5,0
1/23/1961,79,73,76,0.16
1/24/1961,82,74,78,0.08
1/25/1961,83,74,78.5,0.64
1/26/1961,85,76,80.5,0
1/27/1961,83,76,79.5,T
1/28/1961,80,74,77,0.19
1/29/1961,81,73,77,0.55
1/30/1961,82,75,78.5,0.5
1/31/1961,84,74,79,0.18
2/1/1961,81,75,78,0.58
2/2/1961,84,75,79.5,0.07
2/3/1961,85,77,81,T
2/4/1961,84,75,79.5,0
2/5/1961,84,76,80,0.13
2/6/1961,85,77,81,0
2/7/1961,84,78,81,0
2/8/1961,86,78,82,T
2/9/1961,83,76,79.5,0.29
2/10/1961,87,75,81,T
2/11/1961,84,76,80,0.57
2/12/1961,85,77,81,0
2/13/1961,85,77,81,T
2/14/1961,84,75,79.5,0.14
2/15/1961,83,76,79.5,0.01
2/16/1961,85,76,80.5,0
2/17/1961,83,78,80.5,0
2/18/1961,84,77,80.5,0
2/19/1961,83,74,78.5,0.29
2/20/1961,85,78,81.5,0
2/21/1961,84,78,81,T
2/22/1961,84,77,80.5,0
2/23/1961,85,76,80.5,0
2/24/1961,85,76,80.5,T
2/25/1961,83,73,78,0.02
2/26/1961,86,74,80,0.02
2/27/1961,84,75,79.5,0.1
2/28/1961,85,73,79,0.08
3/1/1961,83,75,79,0.12
3/2/1961,82,74,78,0.04
3/3/1961,84,75,79.5,0.01
3/4/1961,84,75,79.5,0.51
3/5/1961,84,76,80,0
3/6/1961,84,75,79.5,0
3/7/1961,83,74,78.5,0.05
3/8/1961,83,74,78.5,0.03
3/9/1961,83,74,78.5,0.51
3/10/1961,85,74,79.5,0.01
3/11/1961,83,74,78.5,0.02
3/12/1961,83,74,78.5,0.16
3/13/1961,81,73,77,0.23
3/14/1961,83,77,80,0.07
3/15/1961,82,78,80,0.15
3/16/1961,85,75,80,0.03
3/17/1961,84,75,79.5,0.12
3/18/1961,84,76,80,T
3/19/1961,85,76,80.5,T
3/20/1961,83,75,79,0.13
3/21/1961,85,77,81,0
3/22/1961,83,76,79.5,0.09
3/23/1961,82,76,79,0.57
3/24/1961,81,76,78.5,0.58
3/25/1961,85,76,80.5,0.09
3/26/1961,84,79,81.5,0.19
3/27/1961,84,79,81.5,0
3/28/1961,87,77,82,T
3/29/1961,84,77,80.5,0
3/30/1961,85,76,80.5,0.21
3/31/1961,84,78,81,0
4/1/1961,84,78,81,0
4/2/1961,87,76,81.5,0
4/3/1961,85,78,81.5,0.12
4/4/1961,84,77,80.5,0.14
4/5/1961,86,78,82,0.03
4/6/1961,85,76,80.5,0.02
4/7/1961,85,78,81.5,T
4/8/1961,84,77,80.5,0.03
4/9/1961,84,76,80,0.01
4/10/1961,86,75,80.5,0.13
4/11/1961,85,76,80.5,0.22
4/12/1961,86,77,81.5,T
4/13/1961,87,77,82,0.07
4/14/1961,85,75,80,1.5
4/15/1961,84,74,79,0.89
4/16/1961,85,75,80,0.15
4/17/1961,84,75,79.5,0.31
4/18/1961,85,76,80.5,0.03
4/19/1961,85,76,80.5,0.01
4/20/1961,86,76,81,0
4/21/1961,84,75,79.5,0
4/22/1961,86,76,81,0
4/23/1961,86,77,81.5,0.03
4/24/1961,87,78,82.5,0
4/25/1961,86,77,81.5,0
4/26/1961,86,76,81,0.06
4/27/1961,85,76,80.5,0.02
4/28/1961,83,79,81,0.24
4/29/1961,85,77,81,0.24
4/30/1961,85,77,81,0.21
5/1/1961,86,78,82,0.01
5/2/1961,86,77,81.5,0.1
5/3/1961,86,79,82.5,0.03
5/4/1961,85,79,82,0
5/5/1961,85,78,81.5,0.01
5/6/1961,84,76,80,0.6
5/7/1961,85,77,81,0.08
5/8/1961,86,79,82.5,0.06
5/9/1961,85,75,80,0.35
5/10/1961,84,77,80.5,0.03
5/11/1961,85,78,81.5,0.02
5/12/1961,84,77,80.5,0.02
5/13/1961,85,77,81,0.02
5/14/1961,86,76,81,0.13
5/15/1961,85,75,80,0.52
5/16/1961,86,78,82,0
5/17/1961,85,77,81,0.18
5/18/1961,85,78,81.5,0
5/19/1961,86,78,82,0
5/20/1961,86,77,81.5,0
5/21/1961,85,77,81,0.03
5/22/1961,84,77,80.5,0.7
5/23/1961,84,77,80.5,0.07
5/24/1961,86,78,82,0
5/25/1961,85,77,81,0.01
5/26/1961,85,76,80.5,0.19
5/27/1961,86,77,81.5,0.17
5/28/1961,86,78,82,0.03
5/29/1961,86,78,82,0
5/30/1961,86,78,82,0.05
5/31/1961,83,76,79.5,0.9
6/1/1961,82,73,77.5,1.69
6/2/1961,84,76,80,0.05
6/3/1961,86,78,82,0
6/4/1961,81,77,79,0.38
6/5/1961,84,78,81,0.2
6/6/1961,84,77,80.5,0.07
6/7/1961,84,73,78.5,0.29
6/8/1961,86,77,81.5,0
6/9/1961,86,78,82,0.09
6/10/1961,86,78,82,0.04
6/11/1961,87,78,82.5,0.37
6/12/1961,87,77,82,0
6/13/1961,87,78,82.5,0.09
6/14/1961,87,79,83,0.1
6/15/1961,87,78,82.5,T
6/16/1961,87,79,83,0.03
6/17/1961,87,78,82.5,0.15
6/18/1961,85,79,82,0.07
6/19/1961,85,77,81,0.18
6/20/1961,84,77,80.5,0.02
6/21/1961,85,77,81,0.02
6/22/1961,85,78,81.5,0.1
6/23/1961,86,75,80.5,0.79
6/24/1961,86,76,81,0.03
6/25/1961,84,76,80,0.07
6/26/1961,83,78,80.5,0.06
6/27/1961,83,75,79,0.37
6/28/1961,83,75,79,0.36
6/29/1961,85,74,79.5,0.53
6/30/1961,83,75,79,0.18
7/1/1961,84,77,80.5,0.17
7/2/1961,84,77,80.5,0.09
7/3/1961,86,76,81,0.49
7/4/1961,86,76,81,0
7/5/1961,82,76,79,0.06
7/6/1961,86,76,81,0.01
7/7/1961,87,77,82,0.02
7/8/1961,83,77,80,0.15
7/9/1961,86,75,80.5,0.03
7/10/1961,86,77,81.5,T
7/11/1961,85,76,80.5,0.67
7/12/1961,87,76,81.5,0.15
7/13/1961,86,77,81.5,0.25
7/14/1961,82,73,77.5,0.81
7/15/1961,84,76,80,0
7/16/1961,83,75,79,0.44
7/17/1961,84,74,79,0.84
7/18/1961,85,77,81,0.16
7/19/1961,84,76,80,0.28
7/20/1961,86,77,81.5,T
7/21/1961,85,77,81,0.33
7/22/1961,87,77,82,0.09
7/23/1961,84,76,80,0.32
7/24/1961,86,78,82,T
7/25/1961,86,76,81,0
7/26/1961,89,76,82.5,0
7/27/1961,91,75,83,0
7/28/1961,89,77,83,0.02
7/29/1961,88,78,83,0
7/30/1961,83,77,80,0.5
7/31/1961,87,76,81.5,0.12
8/1/1961,84,76,80,0.27
8/2/1961,84,77,80.5,0.08
8/3/1961,88,78,83,0.2
8/4/1961,86,74,80,0.13
8/5/1961,86,77,81.5,0.08
8/6/1961,81,72,76.5,1.98
8/7/1961,85,78,81.5,0.19
8/8/1961,81,75,78,1.08
8/9/1961,87,74,80.5,0.26
8/10/1961,86,74,80,0.49
8/11/1961,81,76,78.5,0.09
8/12/1961,79,74,76.5,0.34
8/13/1961,82,74,78,0.86
8/14/1961,81,73,77,2.85
8/15/1961,79,74,76.5,0.9
8/16/1961,86,76,81,0.43
8/17/1961,85,77,81,0
8/18/1961,85,78,81.5,0.06
8/19/1961,84,75,79.5,0.95
8/20/1961,82,74,78,0.6
8/21/1961,83,74,78.5,0.22
8/22/1961,84,76,80,0.16
8/23/1961,85,77,81,0
8/24/1961,84,75,79.5,0.36
8/25/1961,79,74,76.5,3.69
8/26/1961,83,75,79,0.08
8/27/1961,85,76,80.5,0.08
8/28/1961,86,75,80.5,0.08
8/29/1961,86,76,81,0.01
8/30/1961,87,78,82.5,0
8/31/1961,88,77,82.5,0.1
9/1/1961,82,78,80,0.27
9/2/1961,81,74,77.5,0.2
9/3/1961,84,75,79.5,0.11
9/4/1961,85,74,79.5,1.75
9/5/1961,84,73,78.5,1.24
9/6/1961,84,74,79,0.02
9/7/1961,87,76,81.5,0.02
9/8/1961,88,77,82.5,T
9/9/1961,90,76,83,0
9/10/1961,86,75,80.5,0.87
9/11/1961,82,75,78.5,2.03
9/12/1961,81,75,78,0.7
9/13/1961,84,76,80,0.24
9/14/1961,87,77,82,0.13
9/15/1961,86,76,81,T
9/16/1961,84,78,81,0.33
9/17/1961,85,75,80,0.44
9/18/1961,83,74,78.5,2.23
9/19/1961,87,73,80,0.12
9/20/1961,86,75,80.5,0
9/21/1961,86,77,81.5,0.11
9/22/1961,85,76,80.5,0.66
9/23/1961,83,76,79.5,0.8
9/24/1961,86,75,80.5,0.03
9/25/1961,86,76,81,0.15
9/26/1961,87,77,82,T
9/27/1961,85,77,81,0
9/28/1961,86,77,81.5,0.03
9/29/1961,86,77,81.5,0.07
9/30/1961,87,78,82.5,0
10/1/1961,87,77,82,T
10/2/1961,86,78,82,0
10/3/1961,87,77,82,0.03
10/4/1961,87,77,82,0
10/5/1961,80,73,76.5,0.83
10/6/1961,82,74,78,1.08
10/7/1961,80,74,77,1.56
10/8/1961,83,76,79.5,0.44
10/9/1961,79,73,76,0.41
10/10/1961,86,75,80.5,0.81
10/11/1961,84,75,79.5,0.1
10/12/1961,86,75,80.5,0.1
10/13/1961,86,77,81.5,0.2
10/14/1961,85,76,80.5,0.22
10/15/1961,82,75,78.5,0.76
10/16/1961,85,76,80.5,0.03
10/17/1961,86,73,79.5,0.27
10/18/1961,86,77,81.5,0.2
10/19/1961,86,77,81.5,0.07
10/20/1961,84,77,80.5,0.5
10/21/1961,84,77,80.5,0.8
10/22/1961,83,76,79.5,0.48
10/23/1961,83,75,79,2.85
10/24/1961,83,76,79.5,1.43
10/25/1961,83,75,79,1
10/26/1961,85,78,81.5,0.21
10/27/1961,81,74,77.5,0.3
10/28/1961,83,74,78.5,0.43
10/29/1961,85,75,80,T
10/30/1961,83,75,79,0.63
10/31/1961,85,74,79.5,0.47
11/1/1961,85,74,79.5,0.16
11/2/1961,85,75,80,2.03
11/3/1961,85,75,80,0.04
11/4/1961,87,75,81,0
11/5/1961,86,75,80.5,T
11/6/1961,87,74,80.5,0
11/7/1961,86,75,80.5,0.23
11/8/1961,86,75,80.5,0.03
11/9/1961,86,76,81,0
11/10/1961,86,76,81,0.48
11/11/1961,85,76,80.5,0.01
11/12/1961,86,74,80,0
11/13/1961,86,74,80,0.17
11/14/1961,84,75,79.5,2.16
11/15/1961,86,77,81.5,0.12
11/16/1961,83,77,80,0.12
11/17/1961,85,75,80,0.46
11/18/1961,85,75,80,0.06
11/19/1961,86,77,81.5,0.02
11/20/1961,86,76,81,0
11/21/1961,86,74,80,0
11/22/1961,85,74,79.5,0
11/23/1961,86,76,81,0
11/24/1961,86,77,81.5,0.01
11/25/1961,84,76,80,0.26
11/26/1961,85,78,81.5,0.05
11/27/1961,83,75,79,0.12
11/28/1961,84,76,80,0.34
11/29/1961,84,77,80.5,0.12
11/30/1961,83,77,80,0.19
12/1/1961,82,77,79.5,1.31
12/2/1961,84,78,81,0.28
12/3/1961,84,78,81,0.04
12/4/1961,84,78,81,0.14
12/5/1961,84,78,81,0
12/6/1961,85,78,81.5,0.02
12/7/1961,84,78,81,0.02
12/8/1961,85,77,81,0.01
12/9/1961,85,78,81.5,0.43
12/10/1961,85,79,82,T
12/11/1961,85,77,81,0.02
12/12/1961,84,74,79,0.27
12/13/1961,84,76,80,0.06
12/14/1961,83,75,79,1.56
12/15/1961,84,78,81,0.02
12/16/1961,84,76,80,0.09
12/17/1961,84,77,80.5,0.01
12/18/1961,82,76,79,0.39
12/19/1961,83,77,80,0.03
12/20/1961,82,76,79,0.11
12/21/1961,84,76,80,0.04
12/22/1961,84,75,79.5,0
12/23/1961,83,75,79,0.04
12/24/1961,84,77,80.5,0
12/25/1961,84,76,80,0
12/26/1961,83,75,79,0
12/27/1961,81,74,77.5,T
12/28/1961,84,76,80,0
12/29/1961,80,75,77.5,0.1
12/30/1961,83,72,77.5,0
12/31/1961,83,75,79,0.03
1/1/1962,85,78,81.5,T
1/2/1962,85,76,80.5,0.11
1/3/1962,85,77,81,0
1/4/1962,84,77,80.5,0
1/5/1962,M,78,M,0
1/6/1962,M,78,M,T
1/7/1962,M,77,M,0.07
1/8/1962,M,77,M,0.03
1/9/1962,M,77,M,T
1/10/1962,M,75,M,0
1/11/1962,M,77,M,T
1/12/1962,M,76,M,0
1/13/1962,M,76,M,0
1/14/1962,M,75,M,0
1/15/1962,M,74,M,0
1/16/1962,M,75,M,0
1/17/1962,85,74,79.5,0
1/18/1962,85,74,79.5,0
1/19/1962,84,75,79.5,0
1/20/1962,84,72,78,0
1/21/1962,84,75,79.5,T
1/22/1962,83,76,79.5,0.04
1/23/1962,84,77,80.5,T
1/24/1962,86,75,80.5,0
1/25/1962,83,75,79,T
1/26/1962,83,75,79,0
1/27/1962,85,76,80.5,0
1/28/1962,83,74,78.5,0.04
1/29/1962,85,74,79.5,0.03
1/30/1962,81,75,78,0.06
1/31/1962,78,73,75.5,1.25
2/1/1962,79,74,76.5,0.05
2/2/1962,84,76,80,0.07
2/3/1962,77,74,75.5,2.53
2/4/1962,83,75,79,0.18
2/5/1962,84,75,79.5,0.08
2/6/1962,82,73,77.5,0.29
2/7/1962,80,75,77.5,0.1
2/8/1962,79,75,77,0.03
2/9/1962,80,75,77.5,T
2/10/1962,82,75,78.5,T
2/11/1962,81,75,78,T
2/12/1962,82,72,77,0.09
2/13/1962,83,75,79,0
2/14/1962,84,76,80,0
2/15/1962,84,76,80,0.08
2/16/1962,84,76,80,0
2/17/1962,83,74,78.5,0.05
2/18/1962,83,76,79.5,0.1
2/19/1962,84,77,80.5,0
2/20/1962,83,77,80,0.02
2/21/1962,83,75,79,0.07
2/22/1962,83,76,79.5,0.07
2/23/1962,83,75,79,T
2/24/1962,84,75,79.5,0.01
2/25/1962,84,76,80,0.1
2/26/1962,84,76,80,0
2/27/1962,84,75,79.5,0.01
2/28/1962,84,74,79,T
3/1/1962,85,77,81,0.01
3/2/1962,86,77,81.5,0
3/3/1962,84,78,81,T
3/4/1962,83,77,80,0
3/5/1962,84,76,80,0
3/6/1962,83,77,80,0
3/7/1962,84,76,80,T
3/8/1962,86,76,81,0.04
3/9/1962,82,75,78.5,0.61
3/10/1962,84,77,80.5,T
3/11/1962,84,77,80.5,0
3/12/1962,84,77,80.5,0
3/13/1962,82,75,78.5,0.52
3/14/1962,84,75,79.5,0.03
3/15/1962,84,76,80,T
3/16/1962,84,76,80,0
3/17/1962,84,77,80.5,0
3/18/1962,84,76,80,T
3/19/1962,86,76,81,0
3/20/1962,84,75,79.5,0.06
3/21/1962,84,76,80,T
3/22/1962,85,77,81,T
3/23/1962,86,76,81,0.03
3/24/1962,84,76,80,T
3/25/1962,84,77,80.5,0
3/26/1962,84,75,79.5,0.1
3/27/1962,86,76,81,0.08
3/28/1962,85,78,81.5,0
3/29/1962,84,77,80.5,0.03
3/30/1962,86,78,82,T
3/31/1962,86,79,82.5,T
4/1/1962,86,78,82,0.02
4/2/1962,86,76,81,0
4/3/1962,86,77,81.5,0
4/4/1962,86,77,81.5,0.05
4/5/1962,83,75,79,0.47
4/6/1962,86,76,81,0
4/7/1962,85,75,80,0.05
4/8/1962,84,74,79,0.09
4/9/1962,84,75,79.5,0.21
4/10/1962,84,75,79.5,0.06
4/11/1962,85,75,80,0
4/12/1962,86,75,80.5,T
4/13/1962,85,77,81,T
4/14/1962,86,76,81,0.29
4/15/1962,84,74,79,1.07
4/16/1962,84,74,79,0.67
4/17/1962,80,74,77,1.51
4/18/1962,83,76,79.5,0.22
4/19/1962,81,77,79,2.09
4/20/1962,85,77,81,0.21
4/21/1962,85,78,81.5,0
4/22/1962,87,77,82,0
4/23/1962,86,75,80.5,0
4/24/1962,85,75,80,0
4/25/1962,85,74,79.5,0
4/26/1962,86,74,80,0
4/27/1962,87,77,82,0
4/28/1962,88,76,82,T
4/29/1962,85,77,81,0.3
4/30/1962,85,77,81,0.04
5/1/1962,85,77,81,0.02
5/2/1962,85,78,81.5,0.05
5/3/1962,86,76,81,0.05
5/4/1962,85,75,80,0.16
5/5/1962,87,78,82.5,0.02
5/6/1962,85,78,81.5,0.22
5/7/1962,86,77,81.5,0.01
5/8/1962,84,77,80.5,0.13
5/9/1962,85,77,81,0.05
5/10/1962,85,78,81.5,0.09
5/11/1962,86,78,82,0.05
5/12/1962,86,79,82.5,0.08
5/13/1962,86,79,82.5,T
5/14/1962,87,79,83,T
5/15/1962,86,79,82.5,0.03
5/16/1962,86,80,83,0
5/17/1962,87,78,82.5,0.65
5/18/1962,79,75,77,1.66
5/19/1962,86,79,82.5,0.06
5/20/1962,85,77,81,0.3
5/21/1962,85,78,81.5,0.17
5/22/1962,86,78,82,0.09
5/23/1962,86,77,81.5,0.15
5/24/1962,87,79,83,0.05
5/25/1962,85,78,81.5,0.33
5/26/1962,83,77,80,0.43
5/27/1962,86,80,83,0
5/28/1962,85,79,82,0
5/29/1962,86,76,81,T
5/30/1962,86,75,80.5,0.13
5/31/1962,85,74,79.5,1.05
6/1/1962,85,77,81,0.03
6/2/1962,85,79,82,0
6/3/1962,86,77,81.5,0
6/4/1962,81,71,76,2.4
6/5/1962,84,77,80.5,0.01
6/6/1962,85,75,80,0.47
6/7/1962,84,77,80.5,0.26
6/8/1962,86,78,82,0.03
6/9/1962,86,77,81.5,0.14
6/10/1962,88,77,82.5,0.07
6/11/1962,85,77,81,0.04
6/12/1962,86,78,82,T
6/13/1962,86,78,82,0.12
6/14/1962,85,78,81.5,0.12
6/15/1962,85,79,82,0.22
6/16/1962,87,77,82,0.23
6/17/1962,86,77,81.5,0.16
6/18/1962,86,78,82,0
6/19/1962,87,77,82,0.09
6/20/1962,87,77,82,0
6/21/1962,86,77,81.5,0.24
6/22/1962,86,78,82,T
6/23/1962,87,78,82.5,0
6/24/1962,87,78,82.5,0.06
6/25/1962,86,75,80.5,0.51
6/26/1962,82,74,78,0.51
6/27/1962,81,74,77.5,3.15
6/28/1962,87,79,83,0.02
6/29/1962,82,76,79,0.82
6/30/1962,86,78,82,0.02
7/1/1962,84,79,81.5,0.56
7/2/1962,86,78,82,0.1
7/3/1962,87,77,82,0.27
7/4/1962,82,76,79,0.41
7/5/1962,87,77,82,0.01
7/6/1962,87,77,82,0.42
7/7/1962,85,78,81.5,0.04
7/8/1962,87,76,81.5,0.56
7/9/1962,87,77,82,0.16
7/10/1962,82,74,78,0.67
7/11/1962,85,77,81,0.08
7/12/1962,86,78,82,0.07
7/13/1962,82,76,79,0.38
7/14/1962,86,78,82,T
7/15/1962,87,76,81.5,0.67
7/16/1962,87,78,82.5,0
7/17/1962,88,80,84,0
7/18/1962,85,77,81,1.32
7/19/1962,86,79,82.5,0.05
7/20/1962,85,77,81,0.42
7/21/1962,86,76,81,1.85
7/22/1962,88,78,83,T
7/23/1962,86,75,80.5,0.96
7/24/1962,85,77,81,0.01
7/25/1962,85,75,80,1.13
7/26/1962,84,75,79.5,0.4
7/27/1962,85,73,79,2.88
7/28/1962,84,76,80,0.17
7/29/1962,83,73,78,1.17
7/30/1962,87,75,81,0.03
7/31/1962,83,74,78.5,2.9
8/1/1962,83,77,80,0.27
8/2/1962,80,75,77.5,5.73
8/3/1962,85,77,81,0.09
8/4/1962,85,79,82,0.1
8/5/1962,83,73,78,1.21
8/6/1962,84,77,80.5,0.42
8/7/1962,84,76,80,T
8/8/1962,87,77,82,0.03
8/9/1962,87,78,82.5,0.09
8/10/1962,87,78,82.5,0
8/11/1962,86,77,81.5,0
8/12/1962,87,76,81.5,2.53
8/13/1962,86,75,80.5,0.59
8/14/1962,85,78,81.5,1.15
8/15/1962,81,74,77.5,1.49
8/16/1962,86,78,82,0.02
8/17/1962,86,78,82,0.19
8/18/1962,88,76,82,0
8/19/1962,89,78,83.5,0
8/20/1962,89,76,82.5,0.6
8/21/1962,86,76,81,0.01
8/22/1962,88,76,82,0.06
8/23/1962,89,78,83.5,0.12
8/24/1962,86,77,81.5,0.98
8/25/1962,88,77,82.5,0.36
8/26/1962,87,78,82.5,0.12
8/27/1962,88,78,83,0.09
8/28/1962,89,77,83,0
8/29/1962,88,80,84,0.16
8/30/1962,88,79,83.5,0.19
8/31/1962,85,76,80.5,1.34
9/1/1962,83,76,79.5,2.16
9/2/1962,88,78,83,0.01
9/3/1962,87,76,81.5,T
9/4/1962,88,77,82.5,0.19
9/5/1962,84,76,80,1.48
9/6/1962,88,79,83.5,0.03
9/7/1962,90,78,84,0.1
9/8/1962,88,79,83.5,0.07
9/9/1962,89,78,83.5,0.29
9/10/1962,89,77,83,T
9/11/1962,88,77,82.5,T
9/12/1962,89,77,83,0.11
9/13/1962,89,77,83,0.07
9/14/1962,89,76,82.5,0.5
9/15/1962,90,74,82,0.34
9/16/1962,89,77,83,0.77
9/17/1962,90,75,82.5,0.55
9/18/1962,91,77,84,T
9/19/1962,89,77,83,T
9/20/1962,87,79,83,0.19
9/21/1962,89,76,82.5,0.23
9/22/1962,90,76,83,0.44
9/23/1962,92,76,84,0.05
9/24/1962,90,76,83,0.49
9/25/1962,89,78,83.5,T
9/26/1962,89,76,82.5,0.55
9/27/1962,88,78,83,0.22
9/28/1962,85,76,80.5,0.12
9/29/1962,84,76,80,2.92
9/30/1962,88,74,81,3.31
10/1/1962,82,74,78,1.82
